pmf_json,player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status
"{""0"": 0.03424794712597637, ""1"": 0.06829561385940316, ""2"": 0.10805127178049269, ""3"": 0.1590226316843581, ""4"": 0.17444422191067496, ""5"": 0.15601842579611455, ""6"": 0.11806529140797117, ""7"": 0.08161425996394954, ""8"": 0.04756659323052274, ""9"": 0.02663729220909273, ""10"": 0.014820749048668137, ""11"": 0.007310234328059283, ""12"": 0.002904065691968756, ""13"": 0.001001401962747847}",Brandon Ingram,227,TOR,CLE,False,21681990,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,4.415782,4,4,0.034247947126,0.965752052874,0.897456439015,0.789405167234,0.63038253555,0.455938313639,0.299919887843,0.181854596435,0.100240336471,0.052673743241,0.026036451031,0.011215701983,0.003905467655,0.001001401963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.23562356235623563, ""1"": 0.33903390339033906, ""2"": 0.23222322232223222, ""3"": 0.11201120112011201, ""4"": 0.057805780578057804, ""15"": 0.0233023302330233}",Brandon Ingram,227,TOR,CLE,False,21681990,,fg3m,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,1.720272,1,1,0.235623562356,0.764376437644,0.425342534253,0.193119311931,0.081108110811,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.023302330233,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.6686331366863314, ""1"": 0.2713728627137287, ""2"": 0.03049695030496951, ""3"": 0.003899610038996101, ""4"": 0.003999600039996001, ""5"": 0.0031996800319968014, ""6"": 0.003299670032996701, ""7"": 0.002999700029997001, ""8"": 0.004399560043995602, ""9"": 0.003599640035996401, ""10"": 0.004099590040995901}",Brandon Ingram,227,TOR,CLE,False,21681990,,blk,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,starter,0.525447,0,0,0.668633136686,0.331366863314,0.0599940006,0.029497050295,0.025597440256,0.021597840216,0.018398160184,0.015098490151,0.012098790121,0.007699230077,0.004099590041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.733026697330267, ""1"": 0.15848415158484155, ""2"": 0.07389261073892611, ""3"": 0.011698830116988303, ""4"": 0.0032996700329967006, ""5"": 0.003699630036996301, ""6"": 0.0026997300269973007, ""7"": 0.0026997300269973007, ""8"": 0.003799620037996201, ""9"": 0.003199680031996801, ""10"": 0.003499650034996501}",Sam Merrill,3547299,CLE,TOR,True,21681990,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.50235,0,0,0.73302669733,0.26697330267,0.108489151085,0.034596540346,0.022897710229,0.019598040196,0.015898410159,0.013198680132,0.010498950105,0.006699330067,0.003499650035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.01592707602924973, ""1"": 0.02544325353100271, ""2"": 0.04617850345587499, ""3"": 0.07122107582890914, ""4"": 0.09706501051788041, ""5"": 0.12641490533907646, ""6"": 0.13002103576079335, ""7"": 0.14063908644695985, ""8"": 0.0953621155965141, ""9"": 0.08654713012120606, ""10"": 0.05649604327356507, ""11"": 0.040969648402283884, ""12"": 0.0240408694781128, ""13"": 0.016427927476710413, ""14"": 0.012120605028548535, ""15"": 0.008013623159370932, ""16"": 0.003706300711209056, ""17"": 0.0019032355003505963, ""18"": 0.00150255434238205}",Jarrett Allen,9,CLE,TOR,True,21681990,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,6.584494,6,7,0.015927076029,0.984072923971,0.95862967044,0.912451166984,0.841230091155,0.744165080637,0.617750175298,0.487729139537,0.34709005309,0.251727937494,0.165180807373,0.108684764099,0.067715115697,0.043674246219,0.027246318742,0.015125713713,0.007112090554,0.003405789843,0.001502554342,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.15274439102564102, ""1"": 0.22465945512820515, ""2"": 0.2405849358974359, ""3"": 0.1796875, ""4"": 0.10276442307692307, ""5"": 0.051181891025641024, ""6"": 0.027744391025641024, ""7"": 0.012219551282051284, ""8"": 0.006109775641025642, ""9"": 0.0023036858974358975}",Ja'Kobe Walter,1028029111,TOR,CLE,False,21681990,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.233474,2,2,0.152744391026,0.847255608974,0.622596153846,0.382011217949,0.202323717949,0.099559294872,0.048377403846,0.020633012821,0.008413461538,0.002303685897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.5724572457245725, ""1"": 0.26072607260726066, ""2"": 0.1015101510151015, ""3"": 0.028002800280028, ""4"": 0.0049004900490049, ""5"": 0.0061006100610061, ""6"": 0.0045004500450045, ""7"": 0.0046004600460046, ""8"": 0.0061006100610061, ""9"": 0.0053005300530053, ""10"": 0.0058005800580058}",Ja'Kobe Walter,1028029111,TOR,CLE,False,21681990,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.811581,0,0,0.572457245725,0.427542754275,0.166816681668,0.065306530653,0.037303730373,0.032403240324,0.026302630263,0.021802180218,0.017201720172,0.011101110111,0.005800580058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.014507253626813408, ""1"": 0.013906953476738369, ""2"": 0.017008504252126064, ""3"": 0.013906953476738369, ""4"": 0.018009004502251125, ""5"": 0.026713356678339174, ""6"": 0.031915957978989495, ""7"": 0.027113556778389194, ""8"": 0.04172086043021511, ""9"": 0.03811905952976489, ""10"": 0.04122061030515258, ""11"": 0.04912456228114057, ""12"": 0.048124062031015505, ""13"": 0.05102551275637819, ""14"": 0.04912456228114057, ""15"": 0.0575287643821911, ""16"": 0.05482741370685343, ""17"": 0.05632816408204103, ""18"": 0.050725362681340674, ""19"": 0.04512256128064032, ""20"": 0.03631815907953977, ""21"": 0.03871935967983992, ""22"": 0.02831415707853927, ""23"": 0.029314657328664333, ""24"": 0.021210605302651328, ""25"": 0.016408204102051027, ""26"": 0.01680840420210105, ""27"": 0.014507253626813408, ""28"": 0.01310655327663832, ""29"": 0.007803901950975488, ""30"": 0.0058029014507253625, ""31"": 0.006703351675837919, ""32"": 0.004302151075537769, ""33"": 0.003501750875437719, ""34"": 0.0020010005002501254, ""35"": 0.0029014507253626812, ""36"": 0.0018009004502251126, ""37"": 0.0016008004002001002, ""55"": 0.0014007003501750877, ""80"": 0.0014007003501750877}",Evan Mobley,17896076,CLE,TOR,True,21681990,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,14.998399,15,15,0.014507253627,0.985492746373,0.971585792896,0.954577288644,0.940670335168,0.922661330665,0.895947973987,0.864032016008,0.83691845923,0.795197598799,0.75707853927,0.715857928964,0.666733366683,0.618609304652,0.567583791896,0.518459229615,0.460930465233,0.406103051526,0.349774887444,0.299049524762,0.253926963482,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.012833366753559257, ""1"": 0.01955083216362543, ""2"": 0.03960296771606177, ""3"": 0.059955885301784646, ""4"": 0.08512131542009226, ""5"": 0.1133948265490275, ""6"": 0.12893523160216563, ""7"": 0.12562662923601364, ""8"": 0.11740525365951475, ""9"": 0.0854220974533788, ""10"": 0.061860838179266096, ""11"": 0.0498295568478043, ""12"": 0.03930218568277522, ""13"": 0.03078002807298978, ""14"": 0.013234409464607983, ""15"": 0.007218768798877081, ""16"": 0.004912773210346903, ""17"": 0.003809905754962904, ""18"": 0.0012031281331461802}",Evan Mobley,17896076,CLE,TOR,True,21681990,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,7.044215,7,6,0.012833366754,0.987166633246,0.967615801083,0.928012833367,0.868056948065,0.782935632645,0.669540806096,0.540605574494,0.414978945258,0.297573691598,0.212151594145,0.150290755966,0.100461199118,0.061159013435,0.030378985362,0.017144575897,0.009925807098,0.005013033888,0.001203128133,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.1354302313933687, ""1"": 0.18501452469197638, ""2"": 0.20985675648602625, ""3"": 0.18451367324451567, ""4"": 0.1284183111289192, ""5"": 0.08404287288390264, ""6"": 0.038765902033456874, ""7"": 0.020434739056395874, ""8"": 0.009015326054292297, ""9"": 0.0032054492637483725, ""10"": 0.0013022137633977762}",Evan Mobley,17896076,CLE,TOR,True,21681990,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,2.581789,2,2,0.135430231393,0.864569768607,0.679555243915,0.469698487429,0.285184814184,0.156766503055,0.072723630171,0.033957728138,0.013522989081,0.004507663027,0.001302213763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.6207379262073792, ""1"": 0.24537546245375463, ""2"": 0.09929007099290071, ""3"": 0.004999500049995001, ""4"": 0.004399560043995601, ""5"": 0.0040995900409959, ""6"": 0.0035996400359964, ""7"": 0.0035996400359964, ""8"": 0.004999500049995001, ""9"": 0.004299570042995701, ""10"": 0.0045995400459954}",Evan Mobley,17896076,CLE,TOR,True,21681990,,stl,,,,,,predict.py:raw,phase8_role_aware_pmf_cal_v2,rotation,0.668533,0,0,0.620737926207,0.379262073793,0.133886611339,0.034596540346,0.029597040296,0.025197480252,0.021097890211,0.017498250175,0.013898610139,0.008899110089,0.004599540046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.010812975570684823, ""1"": 0.009511413696435725, ""2"": 0.010712855426511816, ""3"": 0.013215859030837006, ""4"": 0.0118141770124149, ""5"": 0.017320784941930317, ""6"": 0.016720064076892274, ""7"": 0.020424509411293555, ""8"": 0.022927513015618746, ""9"": 0.02773327993592311, ""10"": 0.02853424108930717, ""11"": 0.02733279935923108, ""12"": 0.03634361233480177, ""13"": 0.04094913896676012, ""14"": 0.044853824589507416, ""15"": 0.04935923107729275, ""16"": 0.04175010012014418, ""17"": 0.04665598718462156, ""18"": 0.044853824589507416, ""19"": 0.04745694833800561, ""20"": 0.048257909491389674, ""21"": 0.0472567080496596, ""22"": 0.03874649579495395, ""23"": 0.036443732478974776, ""24"": 0.03283940728874651, ""25"": 0.031037244693632362, ""26"": 0.03273928714457349, ""27"": 0.02693231878253905, ""28"": 0.02442931517821386, ""29"": 0.018422106527833403, ""30"": 0.01651982378854626, ""31"": 0.015518622346816181, ""32"": 0.014617541049259112, ""33"": 0.010312374849819785, ""34"": 0.009010812975570685, ""35"": 0.006908289947937526, ""36"": 0.006007208650380458, ""37"": 0.0036043251902282743, ""38"": 0.0020024028834601526, ""39"": 0.0024028834601521826, ""40"": 0.0027032438926712058, ""42"": 0.0012014417300760913, ""49"": 0.0014016820184221067, ""80"": 0.0014016820184221067}",RJ Barrett,666423,TOR,CLE,False,21681990,,pts,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,18.174409,18,15,0.010812975571,0.989187024429,0.979675610733,0.968962755306,0.955746896276,0.943932719263,0.926611934321,0.909891870244,0.889467360833,0.866539847817,0.838806567881,0.810272326792,0.782939527433,0.746595915098,0.705646776131,0.660792951542,0.611433720465,0.569683620344,0.52302763316,0.47817380857,0.430716860232,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.04838709677419355, ""1"": 0.09406932478461229, ""2"": 0.1189140452815067, ""3"": 0.15988779803646563, ""4"": 0.1574834702464436, ""5"": 0.1460629132438389, ""6"": 0.1099979963935083, ""7"": 0.06892406331396514, ""8"": 0.047585654177519525, ""9"": 0.026046884391905424, ""10"": 0.011220196353436185, ""11"": 0.006511721097976356, ""12"": 0.0035063113604488073, ""13"": 0.001402524544179523}",RJ Barrett,666423,TOR,CLE,False,21681990,,reb,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,4.173512,4,3,0.048387096774,0.951612903226,0.857543578441,0.73862953316,0.578741735123,0.421258264877,0.275195351633,0.165197355239,0.096273291925,0.048687637748,0.022640753356,0.011420557003,0.004908835905,0.001402524544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
"{""0"": 0.08254858745742336, ""1"": 0.13554397916249247, ""2"": 0.18122620717291124, ""3"": 0.18904027249048286, ""4"": 0.16940492887196953, ""5"": 0.10849529152474452, ""6"": 0.06992586655980765, ""7"": 0.03426167100781406, ""8"": 0.017932278100581043, ""9"": 0.007613704668403125, ""10"": 0.002404327790022039, ""11"": 0.0016028851933480265}",RJ Barrett,666423,TOR,CLE,False,21681990,,ast,,,,,,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,rotation,3.198257,3,3,0.082548587457,0.917451412543,0.78190743338,0.600681226207,0.411640953717,0.242236024845,0.13374073332,0.06381486676,0.029553195752,0.011620917652,0.004007212983,0.001602885193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,morning,2026-04-29T19:14:47Z,35b31b2#phase10c,6a397f72-9b85-47f1-9f41-24db5538117a,ok,0.0,high,full,current_phase8,very_stale,projected,derived_from_projected_minutes
