player_name,player_id,team,opponent,is_home,game_id,game_start_time,stat,line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_source,calibration_source,role_bucket,mean,median,mode,p0,p_ge_1,p_ge_2,p_ge_3,p_ge_4,p_ge_5,p_ge_6,p_ge_7,p_ge_8,p_ge_9,p_ge_10,p_ge_11,p_ge_12,p_ge_13,p_ge_14,p_ge_15,p_ge_16,p_ge_17,p_ge_18,p_ge_19,p_ge_20,model_p_over,fair_over_odds_american,fair_under_odds_american,edge,snapshot_type,snapshot_time_utc,model_version,pipeline_run_id,pmf_valid,pmf_sum_error,calibration_confidence,market_coverage_status,tov_status,injury_freshness_status,lineup_freshness_status,role_freshness_status,affiliate_url,odds_button_url,monetization_status,snapshot_type_public,snapshot_time_utc_public,finality_status_public,lineup_freshness_rollup,availability_freshness_status,odds_freshness_status
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,19.5,bovada,165,-220,0.35437430786268,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.2685611366820092,272,-272,-0.08581317118067078,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,20.5,bovada,205,-280,0.3079416531604538,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.22353412047228338,347,-347,-0.08440753268817042,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,16.5,draftkings,-119,-107,0.512482836100362,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.40914548729237543,144,-144,-0.10333734880798662,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,16.5,fanduel,-132,100,0.532258064516129,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.40914548729237543,144,-144,-0.12311257722375357,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,10.5,fanduel,-750,430,0.8238341968911918,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.7357414448669202,-278,278,-0.08809275202427158,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,11.5,fanduel,-550,350,0.792,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.6821092655593356,-215,215,-0.10989073444066444,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,12.5,fanduel,-400,270,0.7474747474747474,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.6327796678006803,-172,172,-0.11469507967406711,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,13.5,fanduel,-300,210,0.6992481203007519,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.5830498298979387,-140,140,-0.11619829040281315,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,14.5,fanduel,-225,164,0.646354733405876,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.5267160296177706,-111,111,-0.11963870378810537,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,15.5,fanduel,-172,128,0.5904601300891351,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.46848108865319193,113,-113,-0.12197904143594318,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,16.5,fanduel,-132,100,0.532258064516129,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.40914548729237543,144,-144,-0.12311257722375357,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,17.5,fanduel,-102,-130,0.4718423169750604,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.3618170902541525,176,-176,-0.11002522672090792,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,18.5,fanduel,122,-162,0.421465800141561,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.31759055433259953,215,-215,-0.10387524580896146,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,19.5,fanduel,154,-210,0.3675598766895898,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.2685611366820092,272,-272,-0.09899874000758058,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,20.5,fanduel,194,-270,0.31792404193160334,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.22353412047228338,347,-347,-0.09438992145931996,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
Nickeil Alexander-Walker,666400,ATL,NYK,True,21681992,,pts,21.5,fanduel,240,-350,0.27439024390243905,predict.py:pmf_cal,phase8_role_aware_pmf_cal_v2,starter,15.222733640184106,15,16,0.012707624574744843,0.987292375425255,0.9738843305983588,0.958575145087052,0.9409645787472481,0.9232539523714227,0.9001400840504301,0.8736241745047028,0.8465079047428455,0.8133880328196917,0.778667200320192,0.7357414448669201,0.6821092655593355,0.6327796678006802,0.5830498298979386,0.5267160296177705,0.4684810886531918,0.4091454872923753,0.36181709025415243,0.3175905543325995,0.26856113668200915,0.189513708224935,428,-428,-0.08487653567750406,morning,2026-04-30T16:28:21Z,52b994a#phase10c,bac0cf29-db2d-4b38-9a74-f2c2bd209fb8,ok,2.220446049250313e-16,high,full,current_phase8,fresh,projected,derived_from_projected_minutes,,,needs_affiliate_mapping,woo_morning_monetization,2026-04-30T16:28:21Z,PROVISIONAL_EARLY_MARKET,"{""projected"": 97}",fresh,ok
